,years_since_release,average_rating,top_10_publisher,Genre,Platform,total_shipped_in_thousands,pred
3233,10.293150684931506,7.8,False,Role-Playing,PS3,210.0,107.18799644095971
3234,10.293150684931506,8.3,False,Adventure,DS,130.0,139.04173630154716
3235,10.293150684931506,8.2,False,Platform,3DS,10.0,131.99132136004926
3236,10.293150684931506,8.0,False,Misc,X360,10.0,118.94488338797314
3238,10.293150684931506,7.8,False,Shooter,X360,10.0,107.18799644095971
3239,10.293150684931506,8.0,False,Misc,PS3,90.0,118.94488338797314
3241,10.293150684931506,6.5,False,Role-Playing,PS3,60.0,54.49399869653334
3243,10.293150684931506,7.5,True,Platform,PS3,50.0,126.94311953873344
3250,10.293150684931506,9.0,False,Fighting,PS3,20.0,200.14457526430687
3252,10.293150684931506,7.0,False,Shooter,PS3,30.0,70.68832750273204
3253,10.293150684931506,6.4,False,Sports,PS3,30.0,51.73076146394619
3255,10.293150684931506,8.4,False,Racing,PS3,110.0,146.46875441918633
3262,10.293150684931506,5.5,False,Role-Playing,PS3,30.0,32.38550088976335
3264,10.293150684931506,7.1,False,Action,PSP,620.0,74.46419727416384
3269,10.293150684931506,6.5,False,Role-Playing,PS3,10.0,54.49399869653334
3275,10.293150684931506,4.5,False,Shooter,PS3,40.0,19.246535269352236
3278,10.293150684931506,7.7,True,Role-Playing,PS3,50.0,140.8668419206531
3281,10.293150684931506,7.1,False,Shooter,PS3,10.0,74.46419727416384
3283,10.293150684931506,7.5,True,Action,PS3,220.0,126.94311953873344
3285,10.293150684931506,7.9,False,Puzzle,PS3,200.0,112.91352327006912
3286,10.293150684931506,9.1,False,Racing,X360,10.0,210.83544712893467
3296,10.293150684931506,5.6,True,Simulation,3DS,30.0,47.22944643114584
3299,10.293150684931506,6.9,False,Racing,PS3,10.0,67.10392145551552
3300,10.293150684931506,5.4,False,Role-Playing,PS3,270.0,30.743323329020846
3307,10.293150684931506,8.2,False,Racing,PS3,10.0,131.99132136004926
3309,10.293150684931506,8.0,True,Shooter,3DS,130.0,164.66761520187922
3310,10.293150684931506,6.3,False,Simulation,DS,220.0,49.10764021084651
3312,10.293150684931506,6.9,True,Simulation,3DS,130.0,92.89884862665089
3317,10.293150684931506,8.0,True,Role-Playing,PSP,270.0,164.66761520187922
3318,10.293150684931506,8.5,False,Platform,PS3,10.0,154.29249225269638
3320,10.293150684931506,6.8,True,Role-Playing,DS,270.0,88.18820959244887
3321,10.293150684931506,7.9,False,Role-Playing,PS3,140.0,112.91352327006912
3324,10.293150684931506,5.0,True,Fighting,PS3,90.0,34.5632060301526
3330,10.293150684931506,8.3,True,Fighting,PSP,460.0,192.4897522125729
3333,10.293150684931506,7.0,True,Action,PSP,50.0,97.86110996062618
3334,10.293150684931506,6.6,False,Shooter,PS3,40.0,57.404836308227175
3335,10.293150684931506,7.0,True,Shooter,PS3,40.0,97.86110996062618
3337,10.293150684931506,6.7,True,Adventure,PS3,40.0,83.71643379970352
3338,10.293150684931506,5.8,False,Action,PS3,460.0,37.85733481296849
3342,10.293150684931506,7.9,False,Shooter,PS3,60.0,112.91352327006912
3345,10.293150684931506,8.2,False,Adventure,DS,120.0,131.99132136004926
3346,10.293150684931506,7.5,False,Sports,3DS,110.0,91.69522818393173
3347,10.293150684931506,4.3,False,Strategy,3DS,50.0,17.344147097299423
3349,10.293150684931506,6.7,False,Shooter,X360,20.0,60.47115848343852
3351,10.293150684931506,9.0,True,Adventure,PS3,130.0,277.08068616004755
3354,10.293150684931506,7.2,True,Role-Playing,X360,10.0,108.59497983895777
3355,10.293150684931506,7.5,False,Fighting,PSP,70.0,91.69522818393173
3356,10.293150684931506,6.7,False,Platform,Wii,10.0,60.47115848343852
3359,10.293150684931506,8.0,False,Action,X360,30.0,118.94488338797314
3362,10.293150684931506,7.3,False,Platform,PS3,20.0,82.63178299291236
3364,10.293150684931506,8.8,True,Shooter,PS3,70.0,249.69315834383235
3365,10.293150684931506,7.3,True,Role-Playing,PS3,30.0,114.39566173636607
3366,10.293150684931506,8.8,True,Shooter,X360,20.0,249.69315834383235
3367,10.293150684931506,9.3,True,Role-Playing,PS3,30.0,323.896065151908
3371,10.293150684931506,8.8,True,Shooter,PS3,60.0,249.69315834383235
3372,10.293150684931506,5.4,False,Action,3DS,200.0,30.743323329020846
3373,10.293150684931506,7.1,False,Shooter,X360,10.0,74.46419727416384
3377,10.293150684931506,8.7,True,Shooter,X360,20.0,237.03192135698117
3382,10.293150684931506,7.9,False,Shooter,X360,30.0,112.91352327006912
3384,10.293150684931506,7.0,True,Misc,Wii,330.0,97.86110996062618
3389,10.293150684931506,8.3,True,Shooter,PS3,50.0,192.4897522125729
3393,10.293150684931506,8.2,False,Fighting,PS3,110.0,131.99132136004926
3397,9.293150684931506,7.8,False,Action,3DS,300.0,100.9651449387004
3399,9.293150684931506,6.9,False,Racing,WiiU,20.0,63.20817051042764
3403,9.293150684931506,7.2,False,Action-Adventure,3DS,30.0,73.88778336557475
3406,9.293150684931506,8.1,True,Action-Adventure,PS3,50.0,163.39295291891503
3407,9.293150684931506,8.6,False,Sports,X360,10.0,153.09814192353227
3410,9.293150684931506,7.5,False,Misc,3DS,120.0,86.37181691214184
3411,9.293150684931506,8.0,True,Misc,3DS,210.0,155.10775634961598
3412,9.293150684931506,6.9,False,Action,WiiU,50.0,63.20817051042764
3414,9.293150684931506,6.5,True,Fighting,3DS,50.0,71.06183663880775
3421,9.293150684931506,8.3,False,Action-Adventure,PS3,10.0,130.96960036888788
3426,9.293150684931506,8.9,False,Sports,PS3,50.0,178.96550798368338
3427,9.293150684931506,6.6,False,Platform,3DS,40.0,54.072170490050816
3429,9.293150684931506,7.9,False,Action-Adventure,3DS,100.0,106.3582735104231
3430,9.293150684931506,7.3,True,Role-Playing,3DS,150.0,107.75436570393032
3432,9.293150684931506,7.8,True,Misc,3DS,180.0,139.77641712706875
3434,9.293150684931506,7.6,False,Fighting,X360,30.0,90.98543197566974
3436,9.293150684931506,7.9,True,Action-Adventure,X360,10.0,147.2426787693286
3437,9.293150684931506,8.7,True,Strategy,Wii,340.0,223.27091735582746
3439,9.293150684931506,8.8,False,Action-Adventure,PS3,160.0,169.89067099542532
3440,9.293150684931506,7.4,False,Role-Playing,PSP,40.0,81.99214527771261
3444,9.293150684931506,8.0,True,Platform,Wii,330.0,155.10775634961598
3446,9.293150684931506,5.9,False,Platform,WiiU,10.0,37.564288018305994
3447,9.293150684931506,7.0,True,Sports,3DS,120.0,92.17973540982312
3448,9.293150684931506,6.5,True,Action-Adventure,Wii,270.0,71.06183663880775
3453,9.293150684931506,8.2,False,Simulation,3DS,310.0,124.3285007114425
3455,9.293150684931506,5.5,False,Role-Playing,PS3,10.0,30.505344813011924
3458,9.293150684931506,8.3,False,Action,PS3,60.0,130.96960036888788
3466,9.293150684931506,7.4,False,Shooter,PS3,60.0,81.99214527771261
3470,9.293150684931506,7.9,True,Action,PSV,130.0,147.2426787693286
3472,9.293150684931506,8.0,True,Role-Playing,PS3,450.0,155.10775634961598
3474,9.293150684931506,7.0,False,Shooter,X360,20.0,66.58448211333847
3475,9.293150684931506,8.1,True,Fighting,WiiU,10.0,163.39295291891503
3478,9.293150684931506,7.9,False,Racing,PS3,50.0,106.3582735104231
3480,9.293150684931506,6.5,False,Sports,3DS,270.0,51.33032297805284
3486,9.293150684931506,9.3,True,Role-Playing,Wii,160.0,305.0921208434927
3490,9.293150684931506,5.7,True,Action-Adventure,3DS,60.0,46.86385181232999
3492,8.29041095890411,6.2,True,Party,WiiU,120.0,57.25206645808735
3494,8.29041095890411,8.2,True,Shooter,PS3,30.0,162.10159341816205
3495,8.29041095890411,7.5,False,Shooter,WiiU,30.0,81.34412873905534
3496,8.29041095890411,8.5,False,Action-Adventure,X360,10.0,136.87504357475785
3497,8.29041095890411,8.3,False,Action-Adventure,PS4,60.0,123.34588311539618
3499,8.29041095890411,9.5,False,Shooter,PS3,40.0,230.31505584983722
3503,8.29041095890411,8.8,True,Shooter,WiiU,10.0,221.50631848409787
3506,8.29041095890411,8.3,False,Action-Adventure,PS3,60.0,123.34588311539618
3507,8.29041095890411,8.3,False,Role-Playing,3DS,270.0,123.34588311539618
3511,8.29041095890411,8.7,True,Shooter,X360,20.0,210.2743567795237
3513,8.29041095890411,8.1,False,Role-Playing,3DS,140.0,111.15398749230216
3514,8.29041095890411,9.1,False,Music,PS3,50.0,187.03509543169085
3515,8.29041095890411,8.4,False,Action-Adventure,X360,10.0,129.934495520577
3516,8.29041095890411,7.5,True,Shooter,PS4,50.0,112.61302973784976
3519,8.29041095890411,8.2,False,Role-Playing,3DS,210.0,117.09136069341628
3520,8.29041095890411,8.0,True,Action-Adventure,3DS,40.0,146.07896130937502
3521,8.29041095890411,7.4,False,Shooter,X360,20.0,77.21939701518536
3524,8.29041095890411,7.5,True,Misc,3DS,270.0,112.61302973784976
3525,8.29041095890411,8.5,True,Action,X360,10.0,189.4901769972869
3526,8.29041095890411,5.5,False,Simulation,3DS,40.0,28.729634091442684
3530,8.29041095890411,9.0,False,Action,PS3,440.0,177.5510723858611
3532,8.29041095890411,7.6,True,Shooter,X360,10.0,118.62833876945845
3533,8.29041095890411,8.3,False,Sports,PS3,510.0,123.34588311539618
3536,8.29041095890411,8.7,True,Shooter,PS3,270.0,210.2743567795237
3540,8.29041095890411,9.5,False,Platform,WiiU,30.0,230.31505584983722
3542,8.29041095890411,6.5,True,Role-Playing,3DS,150.0,66.92533970728941
3544,8.29041095890411,5.6,False,Misc,X360,10.0,30.26424893865324
3549,8.29041095890411,5.9,True,Sports,WiiU,140.0,48.976951451532756
3550,8.29041095890411,8.9,True,Action,PS3,80.0,233.33824380603912
3553,8.29041095890411,6.6,False,Action,PS3,70.0,50.92463901757431
3559,8.29041095890411,9.4,False,Action,PS3,990.0,218.63642787662255
3560,8.29041095890411,7.2,False,Action-Adventure,3DS,30.0,69.58678857533484
3561,8.29041095890411,8.7,False,Role-Playing,WiiU,220.0,151.8881464091069
3564,8.29041095890411,7.6,False,Action,PS3,220.0,85.68918608642835
3565,8.29041095890411,8.0,True,Action,WiiU,80.0,146.07896130937502
3566,8.29041095890411,5.0,False,Action,PS3,300.0,22.147824089775614
3568,8.29041095890411,6.9,True,Shooter,X360,40.0,82.41187739058937
3570,8.29041095890411,7.5,True,Shooter,PS3,390.0,112.61302973784976
3576,8.29041095890411,8.7,False,Action-Adventure,PS3,130.0,151.8881464091069
3577,8.29041095890411,8.3,True,Shooter,PS4,190.0,170.76037101429233
3582,8.29041095890411,8.0,False,Fighting,PSV,30.0,105.51768176807579
3583,8.29041095890411,6.0,False,Platform,WiiU,10.0,37.26740250791598
3591,8.29041095890411,9.5,True,Action-Adventure,PS3,290.0,318.84878030587964
3592,8.29041095890411,5.2,False,Platform,3DS,70.0,24.57710229808001
3599,7.2904109589041095,8.1,True,Sports,3DS,180.0,144.9481904405108
3600,7.2904109589041095,8.1,False,Misc,3DS,380.0,104.70088844189155
3603,7.2904109589041095,8.5,False,Action-Adventure,PS3,280.0,128.92869604693433
3611,7.2904109589041095,9.1,True,Shooter,PS3,200.0,243.8994699454155
3619,7.2904109589041095,9.7,False,Action,PS4,600.0,240.73944813314895
3623,7.2904109589041095,8.4,False,Shooter,PS4,110.0,122.39108490098508
3626,7.2904109589041095,6.0,False,Action-Adventure,PS4,10.0,35.1038252475702
3629,7.2904109589041095,7.4,True,Misc,WiiU,130.0,100.69644928422956
3633,7.2904109589041095,9.3,True,Action,WiiU,100.0,270.65151858702063
3634,7.2904109589041095,7.9,True,Simulation,3DS,530.0,130.62105471475874
3639,7.2904109589041095,8.5,True,Shooter,PS4,140.0,178.48923219242315
3641,7.2904109589041095,7.8,True,Misc,3DS,170.0,123.99762882601786
3643,7.2904109589041095,7.9,True,Sports,PS3,10.0,130.62105471475874
3648,7.2904109589041095,8.0,True,Puzzle,3DS,250.0,137.59827584070678
3651,7.2904109589041095,7.2,True,Misc,WiiU,210.0,90.74329504607034
3652,7.2904109589041095,9.4,True,Misc,PS4,350.0,285.10857145172963
3653,7.2904109589041095,8.1,True,Sports,PS4,50.0,144.9481904405108
3654,7.2904109589041095,8.1,True,Adventure,3DS,300.0,144.9481904405108
3655,7.2904109589041095,6.4,False,Role-Playing,PS3,110.0,43.226857792525074
3656,7.2904109589041095,7.7,False,Action,PS4,110.0,85.02588156581368
3657,7.2904109589041095,8.3,False,Action-Adventure,X360,10.0,116.18497760798786
3658,7.2904109589041095,6.9,True,Sports,PS3,40.0,77.62741558467711
3659,7.2904109589041095,7.0,False,Fighting,PS3,100.0,59.0680321356117
3660,7.2904109589041095,9.0,False,Action,XOne,10.0,167.24325813230647
3663,7.2904109589041095,7.6,False,Action-Adventure,PS4,170.0,80.71445852298324
3665,7.2904109589041095,6.7,True,Sports,WiiU,40.0,69.9544773041713
3666,7.2904109589041095,8.3,True,Shooter,XOne,10.0,160.84679424659961
3670,7.2904109589041095,8.5,False,Shooter,XOne,20.0,128.92869604693433
3671,6.2904109589041095,7.6,False,Fighting,PS3,210.0,76.02854119873835
3673,6.2904109589041095,8.1,True,Role-Playing,WiiU,150.0,136.53315242709553
3676,6.2904109589041095,8.4,False,Role-Playing,XOne,20.0,115.28561067040042
3677,6.2904109589041095,7.0,True,Action,3DS,210.0,77.02651577418034
3678,6.2904109589041095,8.7,False,Sports,PS4,50.0,134.7641951601377
3681,6.2904109589041095,5.0,True,Fighting,3DS,170.0,27.204712224896547
3684,6.2904109589041095,8.0,True,Strategy,3DS,20.0,129.60994071033363
3685,6.2904109589041095,7.1,True,Shooter,PS4,230.0,81.14094460260611
3687,6.2904109589041095,8.5,True,Sports,PS4,70.0,168.1269526129413
3690,6.2904109589041095,7.0,False,Action-Adventure,WiiU,10.0,55.63880867108833
3691,6.2904109589041095,7.1,False,Fighting,PS4,90.0,58.61079716199612
3692,6.2904109589041095,6.9,True,Shooter,XOne,20.0,73.1207180464533
3694,6.2904109589041095,7.5,False,Misc,3DS,110.0,72.17334795168811
3696,6.2904109589041095,8.2,True,Platform,WiiU,130.0,143.8261726648122
3697,6.2904109589041095,5.8,True,Misc,WiiU,90.0,41.25176956587125
3698,6.2904109589041095,8.1,False,Action,PS4,110.0,98.62242720964544
3699,6.2904109589041095,8.6,False,Role-Playing,PS4,270.0,127.93068228544709
3701,6.2904109589041095,7.5,False,Fighting,XOne,10.0,72.17334795168811
3702,6.2904109589041095,6.2,True,Shooter,PS4,70.0,50.797437719051985
3710,6.2904109589041095,7.0,True,Action,3DS,90.0,77.02651577418034
3711,6.2904109589041095,7.6,False,Role-Playing,3DS,140.0,76.02854119873835
3712,6.2904109589041095,9.0,True,Sports,PS3,50.0,218.09031035734878
3713,6.2904109589041095,7.5,False,Role-Playing,3DS,60.0,72.17334795168811
3721,6.2904109589041095,6.1,True,Sports,WiiU,150.0,48.22164268505234
3723,6.2904109589041095,8.6,False,Action,PS4,80.0,127.93068228544709
3724,6.2904109589041095,7.5,True,Action-Adventure,PS4,90.0,99.91697624835878
3727,6.2904109589041095,6.0,False,Role-Playing,3DS,110.0,33.065855522133525
3728,6.2904109589041095,7.0,True,Racing,PS4,60.0,77.02651577418034
3729,6.2904109589041095,4.8,True,Party,WiiU,100.0,24.51571277453025
3730,6.2904109589041095,7.7,False,Misc,3DS,280.0,80.0896624703837
3731,6.2904109589041095,7.8,True,Puzzle,3DS,350.0,116.79888590295565
3734,6.2904109589041095,8.4,False,Role-Playing,3DS,100.0,115.28561067040042
3737,6.2904109589041095,5.5,True,Platform,3DS,70.0,35.28930989410768
3739,6.2904109589041095,8.6,True,Role-Playing,3DS,130.0,177.10757926745688
3741,5.2904109589041095,7.2,False,Action-Adventure,PS4,70.0,58.1571015617698
3742,5.2904109589041095,6.6,True,Role-Playing,3DS,90.0,58.92048999228467
3743,5.2904109589041095,8.1,False,Adventure,3DS,290.0,92.89685401399352
3749,5.2904109589041095,7.7,False,Platform,3DS,40.0,75.44001798622939
3750,5.2904109589041095,8.0,True,Role-Playing,WiiU,80.0,122.08537227881827
3753,5.2904109589041095,6.9,False,Action-Adventure,PS4,40.0,49.751174341241665
3755,5.2904109589041095,8.9,True,Shooter,PS4,60.0,195.0122461619509
3760,5.2904109589041095,8.1,False,Role-Playing,3DS,160.0,92.89685401399352
3761,5.2904109589041095,6.9,True,Action-Adventure,WiiU,80.0,68.87565903564999
3762,5.2904109589041095,6.2,True,Party,3DS,200.0,47.848367654149335
3763,5.2904109589041095,6.7,True,Shooter,WiiU,90.0,62.06777194023031
3765,5.2904109589041095,8.6,True,Puzzle,3DS,120.0,166.8255122235688
3766,5.2904109589041095,8.1,True,Role-Playing,PS4,1050.0,128.60665355688744
3768,5.2904109589041095,7.9,True,Action-Adventure,PS4,130.0,115.89476681208171
3770,5.2904109589041095,7.5,True,Simulation,3DS,230.0,94.11624737578597
3773,5.2904109589041095,7.0,False,Simulation,3DS,110.0,52.4086704502148
3774,5.2904109589041095,6.8,False,Action-Adventure,PS4,40.0,47.22843237711782
3775,5.2904109589041095,8.9,True,Sports,PS4,120.0,195.0122461619509
3783,5.2904109589041095,7.5,False,Role-Playing,3DS,130.0,67.98328897459335
3784,5.2904109589041095,7.7,False,Adventure,3DS,30.0,75.44001798622939
3786,5.2904109589041095,6.3,True,Action,3DS,30.0,50.40422392378133
3787,5.2904109589041095,7.4,True,Role-Playing,3DS,200.0,89.34387747890229
3789,5.2904109589041095,5.5,False,Misc,WiiU,380.0,24.010768162977786
3790,5.2904109589041095,7.9,True,Action-Adventure,PS4,50.0,115.89476681208171
3791,5.2904109589041095,8.3,False,Role-Playing,PS4,80.0,103.08622079609702
3794,5.2904109589041095,7.3,True,Role-Playing,3DS,290.0,84.81350102170322
3795,5.2904109589041095,9.0,False,Sports,PS4,30.0,148.3881633360171
3798,5.2904109589041095,6.9,False,Platform,3DS,20.0,49.751174341241665
3800,5.2904109589041095,6.3,True,Role-Playing,3DS,240.0,50.40422392378133
3801,5.2904109589041095,8.8,True,Music,3DS,730.0,185.123724264228
3802,5.2904109589041095,8.8,True,Shooter,PS4,170.0,185.123724264228
3803,4.287671232876712,8.1,False,Role-Playing,3DS,390.0,87.48934458625747
3804,4.287671232876712,8.1,True,Role-Playing,3DS,50.0,121.12048301903806
3806,4.287671232876712,8.0,False,Platform,NS,30.0,83.05300627014906
3807,4.287671232876712,8.8,False,Platform,NS,10.0,125.9371335409184
3808,4.287671232876712,9.0,False,Shooter,PS4,10.0,139.75051461560858
3809,4.287671232876712,8.5,True,Simulation,3DS,140.0,149.14778826242892
3812,4.287671232876712,5.3,False,Board Game,NS,10.0,20.377955010559866
3814,4.287671232876712,7.9,False,Simulation,3DS,220.0,78.84162217844411
3817,4.287671232876712,7.0,False,Role-Playing,PS4,50.0,49.35797102058764
3819,4.287671232876712,6.7,True,Platform,PS4,10.0,58.45481792270456
3823,4.287671232876712,7.3,True,Action,PS4,180.0,79.87652214074915
3825,4.287671232876712,8.85,False,Role-Playing,NS,60.0,129.2568913975518
3828,4.287671232876712,7.0,False,Adventure,3DS,120.0,49.35797102058764
3832,4.287671232876712,6.0,True,Sports,3DS,130.0,40.60894165345434
3834,4.287671232876712,8.3,True,Sports,PS4,150.0,134.40555105934664
3835,4.287671232876712,7.2,False,Action,PS4,40.0,54.771786974715
3836,4.287671232876712,8.8,True,Role-Playing,3DS,880.0,174.34770504504513
3837,4.287671232876712,8.3,False,Strategy,NS,220.0,97.08559013167641
3838,4.287671232876712,5.0,True,Misc,3DS,240.0,24.133683479057243
3840,4.287671232876712,8.649999999999999,False,Shooter,NS,10.0,116.48073309634432
3842,4.287671232876712,8.0,False,Platform,PS4,10.0,83.05300627014906
3843,4.287671232876712,7.5,False,Sports,NS,30.0,64.02599375765047
3845,4.287671232876712,8.0,False,Action,NS,40.0,83.05300627014906
3848,4.287671232876712,8.1,False,Sports,PS4,40.0,87.48934458625747
3851,4.287671232876712,5.4,False,Platform,NS,10.0,21.466458686431924
3852,4.287671232876712,7.5,True,Platform,3DS,170.0,88.63775727631462
3854,4.287671232876712,8.3,False,Puzzle,NS,120.0,97.08559013167641
3855,4.287671232876712,7.0,False,Shooter,PS4,220.0,49.35797102058764
3859,4.287671232876712,8.0,True,Action,NS,190.0,114.97880436978092
3862,4.287671232876712,9.1,True,Action-Adventure,3DS,70.0,203.8053839657991
3864,4.287671232876712,8.1,True,Sports,PS4,170.0,121.12048301903806
3867,4.287671232876712,7.0,False,Fighting,NS,90.0,49.35797102058764
3869,4.287671232876712,9.0,False,Role-Playing,NS,50.0,139.75051461560858
3871,4.287671232876712,7.0,False,Role-Playing,PS4,130.0,49.35797102058764
3874,4.287671232876712,8.9,True,Racing,XOne,10.0,183.66061783354832
3877,4.287671232876712,8.0,True,Shooter,PS4,400.0,114.97880436978092
3879,4.287671232876712,5.8,True,Racing,PS4,40.0,36.59502594343393
3881,4.287671232876712,8.45,True,Action,NS,100.0,145.3171643279507
3882,4.287671232876712,8.35,True,Puzzle,NS,100.0,137.94854010125172
3885,4.287671232876712,7.9,False,Role-Playing,3DS,140.0,78.84162217844411
3886,4.287671232876712,6.8,True,Platform,3DS,170.0,61.577225649501585
3888,4.287671232876712,6.1,False,Racing,NS,10.0,30.900040308090578
3889,4.287671232876712,8.3,True,Role-Playing,3DS,210.0,134.40555105934664
3890,4.287671232876712,7.449999999999998,True,Sports,NS,130.0,86.36123733272889
3891,4.287671232876712,6.3,False,Puzzle,NS,190.0,34.289303029877544
3894,3.287671232876712,8.6,False,Strategy,NS,20.0,106.90044480222654
3899,3.287671232876712,7.0,True,Action,NS,80.0,64.36429987493531
3900,3.287671232876712,7.0,False,Role-Playing,PS4,130.0,46.492469898145146
3902,3.287671232876712,8.0,False,Platform,NS,30.0,78.23132341389731
3903,3.287671232876712,5.85,False,Action,NS,270.0,25.555527582525283
3904,3.287671232876712,7.0,True,Fighting,PS4,40.0,64.36429987493531
3906,3.287671232876712,7.6,False,Role-Playing,NS,30.0,63.53038009814544
3907,3.287671232876712,8.5,True,Puzzle,3DS,80.0,140.48894054566307
3908,3.287671232876712,8.5,True,Platform,PS4,20.0,140.48894054566307
3909,3.287671232876712,9.0,True,Fighting,NS,70.0,182.23893414588883
3912,3.287671232876712,8.9,False,Action-Adventure,PS4,210.0,124.96227692474388
3913,3.287671232876712,7.0,True,Racing,PS4,10.0,64.36429987493531
3914,3.287671232876712,9.0,True,Shooter,PS4,160.0,182.23893414588883
3915,3.287671232876712,8.5,False,Shooter,NS,10.0,101.47982425091368
3917,3.287671232876712,10.0,True,Role-Playing,PS4,1430.0,306.6473565935404
3918,3.287671232876712,7.0,True,Racing,NS,60.0,64.36429987493531
3920,3.287671232876712,7.5,True,Role-Playing,NS,20.0,83.49184897185613
3921,3.287671232876712,7.0,False,Action,PS4,190.0,46.492469898145146
3922,3.287671232876712,5.9,True,Sports,NS,60.0,36.31175045385452
3923,3.287671232876712,9.5,True,Action,NS,70.0,236.39603935823692
3925,3.287671232876712,9.5,False,Action-Adventure,PS4,90.0,170.75670465241126
3926,3.287671232876712,7.5,True,Adventure,PS4,20.0,83.49184897185613
3928,3.287671232876712,7.8,False,Action,PS4,60.0,70.49869298125917
3931,3.287671232876712,8.7,True,Role-Playing,PS4,120.0,155.8984327103089
3933,3.287671232876712,7.65,False,Role-Playing,3DS,60.0,65.205068671212
3934,3.287671232876712,7.0,False,Simulation,NS,20.0,46.492469898145146
3935,3.287671232876712,9.2,False,Sandbox,NS,520.0,146.0758248771209
3938,3.287671232876712,6.0,True,Fighting,3DS,200.0,38.251369705437284
3941,3.287671232876712,9.0,False,Role-Playing,PS4,80.0,131.6372302116384
3942,3.287671232876712,9.15,False,Action,PS4,2170.0,142.32409944061382
3943,3.287671232876712,8.0,True,Role-Playing,NS,70.0,108.30365370685597
3944,3.287671232876712,6.5,False,Shooter,PS4,240.0,35.841286440540216
3946,3.287671232876712,7.0,False,Platform,NS,10.0,46.492469898145146
3950,3.287671232876712,7.0,False,Action,NS,80.0,46.492469898145146
3951,3.287671232876712,6.5,False,Action,NS,10.0,35.841286440540216
3953,3.287671232876712,9.2,True,Racing,XOne,10.0,202.227763280106
3955,3.287671232876712,7.0,True,Fighting,PS4,120.0,64.36429987493531
3956,3.287671232876712,9.4,False,Strategy,NS,10.0,162.09811296716856
3957,3.287671232876712,8.5,False,Platform,NS,30.0,101.47982425091368
3958,3.287671232876712,8.15,True,Role-Playing,NS,820.0,117.0962041298979
3959,3.287671232876712,8.8,True,Action,NS,20.0,164.2258638475318
3962,3.287671232876712,8.8,True,Role-Playing,NS,30.0,164.2258638475318
3963,3.287671232876712,7.4,True,Role-Playing,NS,30.0,79.25821240241766
3964,3.287671232876712,2.8,True,Action,PS4,100.0,7.235244363136274
3966,3.287671232876712,7.5,True,Action,NS,70.0,83.49184897185613
3967,3.287671232876712,8.5,True,Action,PS4,20.0,140.48894054566307
3969,3.287671232876712,6.0,True,Role-Playing,PS4,130.0,38.251369705437284
3970,3.287671232876712,7.0,True,Fighting,PS4,160.0,64.36429987493531
3971,3.287671232876712,7.3,True,Adventure,3DS,90.0,75.23925162256575
3973,3.287671232876712,8.5,True,Action,NS,10.0,140.48894054566307
3974,3.287671232876712,8.5,False,Fighting,NS,10.0,101.47982425091368
3978,3.287671232876712,8.2,False,Simulation,NS,10.0,86.8121053636658
3981,3.287671232876712,9.15,True,Action-Adventure,PS4,50.0,197.03386453536757
3982,3.287671232876712,7.5,True,Music,NS,270.0,83.49184897185613
3986,3.287671232876712,8.1,False,Role-Playing,3DS,60.0,82.4101079416006
3988,3.287671232876712,6.0,True,Platform,NS,20.0,38.251369705437284
3989,3.287671232876712,8.0,False,Role-Playing,3DS,100.0,78.23132341389731
3990,3.287671232876712,6.5,False,Racing,PS4,50.0,35.841286440540216
3991,3.287671232876712,8.3,True,Role-Playing,NS,510.0,126.60257112602608
3992,3.287671232876712,7.9,False,Action,PS4,150.0,74.26443328319381
3996,3.287671232876712,9.35,True,Action,PS4,130.0,218.6454716834817
3997,3.287671232876712,7.05,True,Adventure,3DS,120.0,66.06097093762158
3998,3.287671232876712,8.1,True,Misc,3DS,130.0,114.08877420148826
3999,3.287671232876712,4.55,False,Role-Playing,PS4,100.0,12.992339935548905
4001,1.2876712328767124,7.5,False,Racing,PSP,70.0,53.50967184706012
